#NO_PRODUCTS, NO_STORES
10,25
#PRODUCT_NO, QUANTITY_TO_BUY
0,7
1,1
2,10
3,1
4,2
5,4
6,9
7,3
8,6
9,3
#STORE_NO, DELIVERY_PRICE
0,9.02
1,9.64
2,7.69
3,6.86
4,8.4
5,7.74
6,2.72
7,5.59
8,1.16
9,7.48
10,3.84
11,7.12
12,1.14
13,7.53
14,8.89
15,6.94
16,5.4
17,0.02
18,5.64
19,4.54
20,7.15
21,1.09
22,0.49
23,2.44
24,0.85
#MATRIX OF PRICES (ROWS STORES - COLUMNS PRODUCTS)
0.0,0.0,14.7,0.0,0.0,27.74,30.01,0.0,0.0,21.81,
35.07,0.0,30.44,0.0,0.0,0.0,7.05,21.37,21.71,0.0,
6.39,0.0,21.6,0.0,0.0,42.24,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,21.65,0.0,33.98,0.0,0.0,0.0,0.0,
11.02,44.72,0.0,28.75,0.0,0.0,0.0,39.96,9.99,11.8,
23.37,6.88,0.0,0.0,0.0,21.57,0.0,0.0,0.0,18.19,
27.21,0.0,47.18,0.0,0.0,0.0,0.0,0.0,36.44,0.0,
0.0,0.0,0.0,0.0,0.0,12.41,0.0,0.0,0.0,0.0,
0.0,43.96,44.64,0.0,30.44,0.0,5.8,7.62,14.97,0.0,
26.93,0.0,0.0,0.0,0.0,0.0,24.07,49.48,31.52,0.0,
27.08,0.0,26.35,0.0,0.0,0.0,16.84,0.0,49.22,0.0,
31.57,27.7,0.0,6.11,0.0,0.0,0.0,0.0,33.56,24.11,
30.33,17.06,0.0,0.0,20.86,0.0,39.74,0.0,32.43,0.0,
33.26,0.0,45.57,46.62,0.0,36.7,0.0,0.0,0.0,0.0,
29.68,42.41,0.0,20.38,24.41,0.0,14.6,0.0,32.16,0.0,
0.0,41.2,30.67,35.65,0.0,48.11,31.36,16.08,0.0,0.0,
22.59,33.63,40.63,0.0,34.95,37.2,7.84,0.0,0.0,35.57,
0.0,16.14,0.0,0.0,0.0,0.0,0.0,0.0,47.84,34.04,
0.0,0.0,15.15,0.0,0.0,0.0,0.0,0.0,5.9,0.0,
0.0,0.0,0.0,8.51,13.4,43.61,0.0,0.0,33.14,0.0,
43.38,35.47,0.0,0.0,0.0,0.0,12.57,45.31,0.0,0.0,
0.0,0.0,0.0,0.0,12.23,20.91,0.0,47.28,18.92,0.0,
0.0,0.0,0.0,0.0,45.55,0.0,14.43,0.0,0.0,0.0,
0.0,46.1,0.0,0.0,0.0,0.0,0.0,21.18,30.77,47.59,
0.0,0.0,11.12,15.47,28.79,0.0,0.0,0.0,25.47,28.32,
#MATRIX OF AVAILABILITY (ROWS STORES - COLUMNS PRODUCTS)
0,0,10,0,0,7,9,0,0,4,
1,0,6,0,0,0,5,6,1,0,
7,0,5,0,0,9,0,0,0,0,
0,0,0,4,0,5,0,0,0,0,
8,8,0,9,0,0,0,1,10,8,
5,1,0,0,0,10,0,0,0,9,
5,0,9,0,0,0,0,0,8,0,
0,0,0,0,0,3,0,0,0,0,
0,8,9,0,1,0,7,5,1,0,
6,0,0,0,0,0,9,2,9,0,
8,0,5,0,0,0,7,0,7,0,
10,6,0,5,0,0,0,0,5,10,
4,2,0,0,6,0,1,0,9,0,
1,0,7,2,0,5,0,0,0,0,
1,4,0,10,10,0,10,0,5,0,
0,8,4,5,0,8,1,3,0,0,
6,3,5,0,9,7,6,0,0,7,
0,2,0,0,0,0,0,0,6,10,
0,0,5,0,0,0,0,0,9,0,
0,0,0,4,6,7,0,0,10,0,
6,10,0,0,0,0,1,5,0,0,
0,0,0,0,5,10,0,4,1,0,
0,0,0,0,2,0,1,0,0,0,
0,8,0,0,0,0,0,8,1,1,
0,0,2,4,5,0,0,0,4,6,
